"No.","Time","Source","Destination","Protocol","Length","Info"
"798","2020-01-01 18:55:51.297426","192.168.159.13","192.168.159.131","TCP","54","5497  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"799","2020-01-01 18:55:52.765513","192.168.159.14","192.168.159.131","TCP","54","5488  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"800","2020-01-01 18:55:52.766134","192.168.159.14","192.168.159.131","TCP","66","5499  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"801","2020-01-01 18:55:52.766184","192.168.159.131","192.168.159.14","TCP","54","80  >  5488 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"802","2020-01-01 18:55:52.766317","192.168.159.14","192.168.159.131","TCP","54","5488  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"803","2020-01-01 18:55:52.766473","192.168.159.131","192.168.159.14","TCP","66","80  >  5499 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"804","2020-01-01 18:55:52.766641","192.168.159.14","192.168.159.131","TCP","54","5499  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"805","2020-01-01 18:55:52.822719","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"806","2020-01-01 18:55:52.822984","192.168.159.131","192.168.159.14","TCP","54","80  >  5499 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"807","2020-01-01 18:55:52.823441","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"808","2020-01-01 18:55:52.864574","192.168.159.14","192.168.159.131","TCP","54","5499  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"809","2020-01-01 18:55:57.166507","192.168.159.12","192.168.159.131","TCP","54","5490  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"810","2020-01-01 18:55:57.166935","192.168.159.131","192.168.159.12","TCP","54","80  >  5490 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"811","2020-01-01 18:55:57.167064","192.168.159.12","192.168.159.131","TCP","54","5490  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"812","2020-01-01 18:55:57.167090","192.168.159.12","192.168.159.131","TCP","66","5501  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"813","2020-01-01 18:55:57.167293","192.168.159.131","192.168.159.12","TCP","66","80  >  5501 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"814","2020-01-01 18:55:57.167467","192.168.159.12","192.168.159.131","TCP","54","5501  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"815","2020-01-01 18:55:57.224635","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"816","2020-01-01 18:55:57.225191","192.168.159.131","192.168.159.12","TCP","54","80  >  5501 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"817","2020-01-01 18:55:57.225718","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"818","2020-01-01 18:55:57.266598","192.168.159.12","192.168.159.131","TCP","54","5501  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"819","2020-01-01 18:55:58.840549","192.168.159.10","192.168.159.131","TCP","54","5492  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"820","2020-01-01 18:55:58.840867","192.168.159.131","192.168.159.10","TCP","54","80  >  5492 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"821","2020-01-01 18:55:58.840881","192.168.159.10","192.168.159.131","TCP","66","5503  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"822","2020-01-01 18:55:58.840958","192.168.159.10","192.168.159.131","TCP","54","5492  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"823","2020-01-01 18:55:58.841059","192.168.159.131","192.168.159.10","TCP","66","80  >  5503 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"824","2020-01-01 18:55:58.841176","192.168.159.10","192.168.159.131","TCP","54","5503  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"825","2020-01-01 18:55:58.897179","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"826","2020-01-01 18:55:58.897422","192.168.159.131","192.168.159.10","TCP","54","80  >  5503 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"827","2020-01-01 18:55:58.897615","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"828","2020-01-01 18:55:58.938024","192.168.159.10","192.168.159.131","TCP","54","5503  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"829","2020-01-01 18:56:00.082354","192.168.159.11","192.168.159.131","TCP","54","5495  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"830","2020-01-01 18:56:00.082634","192.168.159.131","192.168.159.11","TCP","54","80  >  5495 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"831","2020-01-01 18:56:00.082657","192.168.159.11","192.168.159.131","TCP","66","5505  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"832","2020-01-01 18:56:00.082696","192.168.159.11","192.168.159.131","TCP","54","5495  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"833","2020-01-01 18:56:00.082769","192.168.159.131","192.168.159.11","TCP","66","80  >  5505 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"834","2020-01-01 18:56:00.082855","192.168.159.11","192.168.159.131","TCP","54","5505  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"835","2020-01-01 18:56:00.138015","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"836","2020-01-01 18:56:00.138373","192.168.159.131","192.168.159.11","TCP","54","80  >  5505 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"837","2020-01-01 18:56:00.138623","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"838","2020-01-01 18:56:00.179787","192.168.159.11","192.168.159.131","TCP","54","5505  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"839","2020-01-01 18:56:01.366081","192.168.159.13","192.168.159.131","TCP","54","5497  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"840","2020-01-01 18:56:01.366569","192.168.159.131","192.168.159.13","TCP","54","80  >  5497 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"841","2020-01-01 18:56:01.366594","192.168.159.13","192.168.159.131","TCP","66","5507  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"842","2020-01-01 18:56:01.366679","192.168.159.13","192.168.159.131","TCP","54","5497  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"843","2020-01-01 18:56:01.366815","192.168.159.131","192.168.159.13","TCP","66","80  >  5507 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"844","2020-01-01 18:56:01.366960","192.168.159.13","192.168.159.131","TCP","54","5507  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"845","2020-01-01 18:56:01.419317","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"846","2020-01-01 18:56:01.419503","192.168.159.131","192.168.159.13","TCP","54","80  >  5507 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"847","2020-01-01 18:56:01.419672","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"848","2020-01-01 18:56:01.460383","192.168.159.13","192.168.159.131","TCP","54","5507  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"849","2020-01-01 18:56:02.934647","192.168.159.14","192.168.159.131","TCP","54","5499  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"850","2020-01-01 18:56:02.934950","192.168.159.131","192.168.159.14","TCP","54","80  >  5499 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"851","2020-01-01 18:56:02.935010","192.168.159.14","192.168.159.131","TCP","54","5499  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"852","2020-01-01 18:56:02.935048","192.168.159.14","192.168.159.131","TCP","66","5509  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"853","2020-01-01 18:56:02.935093","192.168.159.131","192.168.159.14","TCP","66","80  >  5509 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"854","2020-01-01 18:56:02.935201","192.168.159.14","192.168.159.131","TCP","54","5509  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"855","2020-01-01 18:56:02.987400","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"856","2020-01-01 18:56:02.987579","192.168.159.131","192.168.159.14","TCP","54","80  >  5509 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"857","2020-01-01 18:56:02.987770","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"858","2020-01-01 18:56:03.038108","192.168.159.14","192.168.159.131","TCP","54","5509  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"859","2020-01-01 18:56:07.336603","192.168.159.12","192.168.159.131","TCP","54","5501  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"860","2020-01-01 18:56:07.337032","192.168.159.131","192.168.159.12","TCP","54","80  >  5501 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"861","2020-01-01 18:56:07.337080","192.168.159.12","192.168.159.131","TCP","66","5511  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"862","2020-01-01 18:56:07.337111","192.168.159.12","192.168.159.131","TCP","54","5501  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"863","2020-01-01 18:56:07.337186","192.168.159.131","192.168.159.12","TCP","66","80  >  5511 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"864","2020-01-01 18:56:07.337263","192.168.159.12","192.168.159.131","TCP","54","5511  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"865","2020-01-01 18:56:07.390813","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"866","2020-01-01 18:56:07.390980","192.168.159.131","192.168.159.12","TCP","54","80  >  5511 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"867","2020-01-01 18:56:07.391223","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"868","2020-01-01 18:56:07.431311","192.168.159.12","192.168.159.131","TCP","54","5511  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"869","2020-01-01 18:56:09.010620","192.168.159.10","192.168.159.131","TCP","54","5503  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"870","2020-01-01 18:56:09.010955","192.168.159.131","192.168.159.10","TCP","54","80  >  5503 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"871","2020-01-01 18:56:09.011072","192.168.159.10","192.168.159.131","TCP","54","5503  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"872","2020-01-01 18:56:09.011131","192.168.159.10","192.168.159.131","TCP","66","5515  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"873","2020-01-01 18:56:09.011300","192.168.159.131","192.168.159.10","TCP","66","80  >  5515 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"874","2020-01-01 18:56:09.011450","192.168.159.10","192.168.159.131","TCP","54","5515  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"875","2020-01-01 18:56:09.067165","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"876","2020-01-01 18:56:09.067330","192.168.159.131","192.168.159.10","TCP","54","80  >  5515 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"877","2020-01-01 18:56:09.067491","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"878","2020-01-01 18:56:09.108857","192.168.159.10","192.168.159.131","TCP","54","5515  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"879","2020-01-01 18:56:10.256427","192.168.159.11","192.168.159.131","TCP","54","5505  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"880","2020-01-01 18:56:10.256697","192.168.159.131","192.168.159.11","TCP","54","80  >  5505 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"881","2020-01-01 18:56:10.256783","192.168.159.11","192.168.159.131","TCP","54","5505  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"882","2020-01-01 18:56:10.256806","192.168.159.11","192.168.159.131","TCP","66","5517  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"883","2020-01-01 18:56:10.256928","192.168.159.131","192.168.159.11","TCP","66","80  >  5517 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"884","2020-01-01 18:56:10.257052","192.168.159.11","192.168.159.131","TCP","54","5517  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"885","2020-01-01 18:56:10.311566","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"886","2020-01-01 18:56:10.311796","192.168.159.131","192.168.159.11","TCP","54","80  >  5517 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"887","2020-01-01 18:56:10.312107","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"888","2020-01-01 18:56:10.353630","192.168.159.11","192.168.159.131","TCP","54","5517  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"889","2020-01-01 18:56:11.536066","192.168.159.13","192.168.159.131","TCP","54","5507  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"890","2020-01-01 18:56:11.536238","192.168.159.131","192.168.159.13","TCP","54","80  >  5507 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"891","2020-01-01 18:56:11.536300","192.168.159.13","192.168.159.131","TCP","54","5507  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"892","2020-01-01 18:56:11.536362","192.168.159.13","192.168.159.131","TCP","66","5519  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"893","2020-01-01 18:56:11.536411","192.168.159.131","192.168.159.13","TCP","66","80  >  5519 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"894","2020-01-01 18:56:11.536498","192.168.159.13","192.168.159.131","TCP","54","5519  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"895","2020-01-01 18:56:11.588660","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"896","2020-01-01 18:56:11.588781","192.168.159.131","192.168.159.13","TCP","54","80  >  5519 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"897","2020-01-01 18:56:11.588966","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"898","2020-01-01 18:56:11.629646","192.168.159.13","192.168.159.131","TCP","54","5519  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"899","2020-01-01 18:56:13.101971","192.168.159.14","192.168.159.131","TCP","54","5509  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"900","2020-01-01 18:56:13.102600","192.168.159.14","192.168.159.131","TCP","66","5521  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"901","2020-01-01 18:56:13.102609","192.168.159.131","192.168.159.14","TCP","54","80  >  5509 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"902","2020-01-01 18:56:13.102738","192.168.159.14","192.168.159.131","TCP","54","5509  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"903","2020-01-01 18:56:13.102893","192.168.159.131","192.168.159.14","TCP","66","80  >  5521 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"904","2020-01-01 18:56:13.103059","192.168.159.14","192.168.159.131","TCP","54","5521  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"905","2020-01-01 18:56:13.160153","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"906","2020-01-01 18:56:13.160646","192.168.159.131","192.168.159.14","TCP","54","80  >  5521 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"907","2020-01-01 18:56:13.161223","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"908","2020-01-01 18:56:13.201769","192.168.159.14","192.168.159.131","TCP","54","5521  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"909","2020-01-01 18:56:17.500637","192.168.159.12","192.168.159.131","TCP","54","5511  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"910","2020-01-01 18:56:17.501110","192.168.159.131","192.168.159.12","TCP","54","80  >  5511 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"911","2020-01-01 18:56:17.501236","192.168.159.12","192.168.159.131","TCP","66","5523  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"912","2020-01-01 18:56:17.501242","192.168.159.12","192.168.159.131","TCP","54","5511  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"913","2020-01-01 18:56:17.501404","192.168.159.131","192.168.159.12","TCP","66","80  >  5523 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"914","2020-01-01 18:56:17.501558","192.168.159.12","192.168.159.131","TCP","54","5523  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"915","2020-01-01 18:56:17.557022","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"916","2020-01-01 18:56:17.557363","192.168.159.131","192.168.159.12","TCP","54","80  >  5523 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"917","2020-01-01 18:56:17.557781","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"918","2020-01-01 18:56:17.598847","192.168.159.12","192.168.159.131","TCP","54","5523  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"919","2020-01-01 18:56:19.172464","192.168.159.10","192.168.159.131","TCP","54","5515  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"920","2020-01-01 18:56:19.172803","192.168.159.131","192.168.159.10","TCP","54","80  >  5515 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"921","2020-01-01 18:56:19.172854","192.168.159.10","192.168.159.131","TCP","66","5525  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"922","2020-01-01 18:56:19.172885","192.168.159.10","192.168.159.131","TCP","54","5515  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"923","2020-01-01 18:56:19.173068","192.168.159.131","192.168.159.10","TCP","66","80  >  5525 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"924","2020-01-01 18:56:19.173207","192.168.159.10","192.168.159.131","TCP","54","5525  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"925","2020-01-01 18:56:19.229570","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"926","2020-01-01 18:56:19.229962","192.168.159.131","192.168.159.10","TCP","54","80  >  5525 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"927","2020-01-01 18:56:19.230598","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"928","2020-01-01 18:56:19.271745","192.168.159.10","192.168.159.131","TCP","54","5525  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"929","2020-01-01 18:56:20.415569","192.168.159.11","192.168.159.131","TCP","54","5517  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"930","2020-01-01 18:56:20.415722","192.168.159.131","192.168.159.11","TCP","54","80  >  5517 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"931","2020-01-01 18:56:20.415768","192.168.159.11","192.168.159.131","TCP","54","5517  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"932","2020-01-01 18:56:20.415784","192.168.159.11","192.168.159.131","TCP","66","5527  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"933","2020-01-01 18:56:20.415845","192.168.159.131","192.168.159.11","TCP","66","80  >  5527 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"934","2020-01-01 18:56:20.415909","192.168.159.11","192.168.159.131","TCP","54","5527  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"935","2020-01-01 18:56:20.471025","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"936","2020-01-01 18:56:20.471256","192.168.159.131","192.168.159.11","TCP","54","80  >  5527 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"937","2020-01-01 18:56:20.471416","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"938","2020-01-01 18:56:20.512039","192.168.159.11","192.168.159.131","TCP","54","5527  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"939","2020-01-01 18:56:21.695130","192.168.159.13","192.168.159.131","TCP","54","5519  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"940","2020-01-01 18:56:21.695367","192.168.159.131","192.168.159.13","TCP","54","80  >  5519 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"941","2020-01-01 18:56:21.695445","192.168.159.13","192.168.159.131","TCP","54","5519  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"942","2020-01-01 18:56:21.695475","192.168.159.13","192.168.159.131","TCP","66","5529  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"943","2020-01-01 18:56:21.695569","192.168.159.131","192.168.159.13","TCP","66","80  >  5529 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"944","2020-01-01 18:56:21.695688","192.168.159.13","192.168.159.131","TCP","54","5529  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"945","2020-01-01 18:56:21.752017","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"946","2020-01-01 18:56:21.752290","192.168.159.131","192.168.159.13","TCP","54","80  >  5529 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"947","2020-01-01 18:56:21.752491","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"948","2020-01-01 18:56:21.793419","192.168.159.13","192.168.159.131","TCP","54","5529  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"949","2020-01-01 18:56:23.265289","192.168.159.14","192.168.159.131","TCP","54","5521  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"950","2020-01-01 18:56:23.265642","192.168.159.131","192.168.159.14","TCP","54","80  >  5521 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"951","2020-01-01 18:56:23.265779","192.168.159.14","192.168.159.131","TCP","54","5521  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"952","2020-01-01 18:56:23.265850","192.168.159.14","192.168.159.131","TCP","66","5531  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"953","2020-01-01 18:56:23.266143","192.168.159.131","192.168.159.14","TCP","66","80  >  5531 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"954","2020-01-01 18:56:23.266292","192.168.159.14","192.168.159.131","TCP","54","5531  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"955","2020-01-01 18:56:23.321552","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"956","2020-01-01 18:56:23.321882","192.168.159.131","192.168.159.14","TCP","54","80  >  5531 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"957","2020-01-01 18:56:23.322284","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"958","2020-01-01 18:56:23.363520","192.168.159.14","192.168.159.131","TCP","54","5531  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
